,country_pair,prompt_style,model_name,temperature,sim_score_1 (s(p,q)),sim_score_2 (s(q,p)),sim_diff,p-values
577,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,15,0,[]
578,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,4,5,-1,[]
579,China-North Korea,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,15,0,[]
580,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,14,1,[]
581,U.S.A.-France,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,12,3,[]
582,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,15,0,[]
583,England-Jordan,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,3,17,-14,[]
584,France-Israel,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,12,14,-2,[]
585,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,15,15,0,[]
586,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,5,10,-5,[]
587,France-Algeria,Single_Similar_Degree (SSD),gpt-3.5-turbo,1.5,14,10,4,[]
588,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-4,0.001,10,12,-2,[]
589,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-4,0.001,5,5,0,[]
590,China-Albania,Single_Similar_Degree (SSD),gpt-4,0.001,5,5,0,[]
591,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-4,0.001,10,12,-2,[]
592,Japan-Philippines,Single_Similar_Degree (SSD),gpt-4,0.001,7,10,-3,[]
593,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-4,0.001,15,15,0,[]
594,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-4,0.001,5,5,0,[]
595,England-Ireland,Single_Similar_Degree (SSD),gpt-4,0.001,15,15,0,[]
596,Germany-Austria,Single_Similar_Degree (SSD),gpt-4,0.001,15,15,0,[]
597,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-4,0.001,5,5,0,[]
598,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-4,0.001,15,15,0,[]
599,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-4,0.001,5,5,0,[]
600,China-North Korea,Single_Similar_Degree (SSD),gpt-4,0.001,7,10,-3,[]
601,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-4,0.001,12,15,-3,[]
602,U.S.A.-France,Single_Similar_Degree (SSD),gpt-4,0.001,10,12,-2,[]
603,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-4,0.001,12,12,0,[]
604,England-Jordan,Single_Similar_Degree (SSD),gpt-4,0.001,5,2,3,[]
605,France-Israel,Single_Similar_Degree (SSD),gpt-4,0.001,10,7,3,[]
606,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-4,0.001,10,12,-2,[]
607,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-4,0.001,5,5,0,[]
608,France-Algeria,Single_Similar_Degree (SSD),gpt-4,0.001,7,7,0,[]
609,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-4,0.5,10,12,-2,[]
610,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-4,0.5,5,5,0,[]
611,China-Albania,Single_Similar_Degree (SSD),gpt-4,0.5,5,5,0,[]
612,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-4,0.5,12,12,0,[]
613,Japan-Philippines,Single_Similar_Degree (SSD),gpt-4,0.5,7,10,-3,[]
614,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-4,0.5,15,15,0,[]
615,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-4,0.5,5,5,0,[]
616,England-Ireland,Single_Similar_Degree (SSD),gpt-4,0.5,12,15,-3,[]
617,Germany-Austria,Single_Similar_Degree (SSD),gpt-4,0.5,15,15,0,[]
618,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-4,0.5,5,5,0,[]
619,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-4,0.5,17,15,2,[]
620,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-4,0.5,7,5,2,[]
621,China-North Korea,Single_Similar_Degree (SSD),gpt-4,0.5,7,10,-3,[]
622,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-4,0.5,15,15,0,[]
623,U.S.A.-France,Single_Similar_Degree (SSD),gpt-4,0.5,10,12,-2,[]
624,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-4,0.5,12,12,0,[]
625,England-Jordan,Single_Similar_Degree (SSD),gpt-4,0.5,5,5,0,[]
626,France-Israel,Single_Similar_Degree (SSD),gpt-4,0.5,7,10,-3,[]
627,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-4,0.5,10,14,-4,[]
628,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-4,0.5,5,5,0,[]
629,France-Algeria,Single_Similar_Degree (SSD),gpt-4,0.5,6,5,1,[]
630,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-4,1.0,12,13,-1,[]
631,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-4,1.0,5,6,-1,[]
632,China-Albania,Single_Similar_Degree (SSD),gpt-4,1.0,6,5,1,[]
633,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-4,1.0,10,14,-4,[]
634,Japan-Philippines,Single_Similar_Degree (SSD),gpt-4,1.0,7,10,-3,[]
635,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-4,1.0,17,17,0,[]
636,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-4,1.0,5,3,2,[]
637,England-Ireland,Single_Similar_Degree (SSD),gpt-4,1.0,12,15,-3,[]
638,Germany-Austria,Single_Similar_Degree (SSD),gpt-4,1.0,18,18,0,[]
639,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-4,1.0,5,7,-2,[]
640,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-4,1.0,14,15,-1,[]
641,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-4,1.0,5,7,-2,[]
642,China-North Korea,Single_Similar_Degree (SSD),gpt-4,1.0,12,12,0,[]
643,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-4,1.0,12,15,-3,[]
644,U.S.A.-France,Single_Similar_Degree (SSD),gpt-4,1.0,8,8,0,[]
645,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-4,1.0,14,7,7,[]
646,England-Jordan,Single_Similar_Degree (SSD),gpt-4,1.0,5,5,0,[]
647,France-Israel,Single_Similar_Degree (SSD),gpt-4,1.0,12,7,5,[]
648,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-4,1.0,10,10,0,[]
649,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-4,1.0,5,6,-1,[]
650,France-Algeria,Single_Similar_Degree (SSD),gpt-4,1.0,7,6,1,[]
651,U.S.A.-Mexico,Single_Similar_Degree (SSD),gpt-4,1.5,10,12,-2,[]
652,U.S.S.R.-Poland,Single_Similar_Degree (SSD),gpt-4,1.5,7,4,3,[]
653,China-Albania,Single_Similar_Degree (SSD),gpt-4,1.5,5,6,-1,[]
654,U.S.A.-Israel,Single_Similar_Degree (SSD),gpt-4,1.5,78225,13,78212,[]
655,Japan-Philippines,Single_Similar_Degree (SSD),gpt-4,1.5,8,10,-2,[]
656,U.S.A.-Canada,Single_Similar_Degree (SSD),gpt-4,1.5,15,15,0,[]
657,U.S.S.R.-Israel,Single_Similar_Degree (SSD),gpt-4,1.5,5,5,0,[]
658,England-Ireland,Single_Similar_Degree (SSD),gpt-4,1.5,15,15,0,[]
659,Germany-Austria,Single_Similar_Degree (SSD),gpt-4,1.5,14,15,-1,[]
660,U.S.S.R.-France,Single_Similar_Degree (SSD),gpt-4,1.5,8,6,2,[]
661,Belgium-Luxembourg,Single_Similar_Degree (SSD),gpt-4,1.5,15,15,0,[]
662,U.S.A.-U.S.S.R.,Single_Similar_Degree (SSD),gpt-4,1.5,5,10,-5,[]
663,China-North Korea,Single_Similar_Degree (SSD),gpt-4,1.5,6,10,-4,[]
664,India-Sri Lanka,Single_Similar_Degree (SSD),gpt-4,1.5,15,12,3,[]
665,U.S.A.-France,Single_Similar_Degree (SSD),gpt-4,1.5,8,9,-1,[]
666,U.S.S.R.-Cuba,Single_Similar_Degree (SSD),gpt-4,1.5,12,15,-3,[]
667,England-Jordan,Single_Similar_Degree (SSD),gpt-4,1.5,5,2,3,[]
668,France-Israel,Single_Similar_Degree (SSD),gpt-4,1.5,12,11,1,[]
669,U.S.A.-Germany,Single_Similar_Degree (SSD),gpt-4,1.5,10,10,0,[]
670,U.S.S.R.-Syria,Single_Similar_Degree (SSD),gpt-4,1.5,5,6,-1,[]
671,France-Algeria,Single_Similar_Degree (SSD),gpt-4,1.5,7,3,4,[]
