trial_num,country_pair,model_name,temperature,sim_score_1_to,sim_score_2_to,sim_score_1_and,sim_score_2_and,sim_score_1_degree,sim_score_2_degree,sim_diff_to,sim_diff_and,sim_diff_degree
51,U.S.S.R.-Israel,llama3.1_8B,1.2,0,4,0,4,0,1,-4,-4,-1
52,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,2,0,0,1,-2,2,-1
53,U.S.S.R.-Israel,llama3.1_8B,1.2,0,0,0,2,0,2,0,-2,-2
54,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,4,0,0,0,-2,4,0
55,U.S.S.R.-Israel,llama3.1_8B,1.2,2,0,2,0,2,0,2,2,2
56,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,0,0,2,0,-2,0,2
57,U.S.S.R.-Israel,llama3.1_8B,1.2,2,2,2,2,0,2,0,0,-2
58,U.S.S.R.-Israel,llama3.1_8B,1.2,1,2,2,0,1,2,-1,2,-1
59,U.S.S.R.-Israel,llama3.1_8B,1.2,0,0,0,0,0,1,0,0,-1
60,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,1,0,2,0,-2,1,2
61,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,2,5,1,0,-2,-3,1
62,U.S.S.R.-Israel,llama3.1_8B,1.2,0,0,4,2,0,0,0,2,0
63,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,0,5,1,4,-2,-5,-3
64,U.S.S.R.-Israel,llama3.1_8B,1.2,0,0,0,1,2,0,0,-1,2
65,U.S.S.R.-Israel,llama3.1_8B,1.2,4,2,0,2,0,2,2,-2,-2
66,U.S.S.R.-Israel,llama3.1_8B,1.2,2,0,2,0,2,2,2,2,0
67,U.S.S.R.-Israel,llama3.1_8B,1.2,0,2,2,0,0,1,-2,2,-1
68,U.S.S.R.-Israel,llama3.1_8B,1.2,2,0,0,0,0,2,2,0,-2
69,U.S.S.R.-Israel,llama3.1_8B,1.2,1,0,0,0,2,0,1,0,2
70,U.S.S.R.-Israel,llama3.1_8B,1.2,2,0,1,2,1,4,2,-1,-3
71,U.S.S.R.-Israel,llama3.1_8B,1.2,0,0,2,0,0,2,0,2,-2
72,U.S.S.R.-Israel,llama3.1_8B,1.2,2,2,2,2,1,1,0,0,0
73,U.S.S.R.-Israel,llama3.1_8B,1.2,1,0,2,2,0,0,1,0,0
74,U.S.S.R.-Israel,llama3.1_8B,1.2,2,2,0,1,1,2,0,-1,-1
75,U.S.S.R.-Israel,llama3.1_8B,1.2,0,0,4,5,2,0,0,-1,2
76,U.S.S.R.-Israel,llama3.1_8B,1.2,2,1,0,1,0,4,1,-1,-4
77,U.S.S.R.-Israel,llama3.1_8B,1.2,2,2,0,2,2,0,0,-2,2
1,England-Ireland,llama3.1_8B,1.2,10,4,2,2,6,12,6,0,-6
2,England-Ireland,llama3.1_8B,1.2,4,10,19,6,5,18,-6,13,-13
3,England-Ireland,llama3.1_8B,1.2,5,8,16,18,5,2,-3,-2,3
4,England-Ireland,llama3.1_8B,1.2,18,8,5,10,10,6,10,-5,4
5,England-Ireland,llama3.1_8B,1.2,12,5,14,5,8,2,7,9,6
6,England-Ireland,llama3.1_8B,1.2,8,2,8,2,2,5,6,6,-3
7,England-Ireland,llama3.1_8B,1.2,10,2,16,10,8,4,8,6,4
8,England-Ireland,llama3.1_8B,1.2,14,10,18,18,6,10,4,0,-4
9,England-Ireland,llama3.1_8B,1.2,18,14,12,6,8,10,4,6,-2
10,England-Ireland,llama3.1_8B,1.2,6,6,18,10,10,14,0,8,-4
11,England-Ireland,llama3.1_8B,1.2,10,2,18,18,5,10,8,0,-5
12,England-Ireland,llama3.1_8B,1.2,15,4,18,6,4,12,11,12,-8
13,England-Ireland,llama3.1_8B,1.2,14,5,2,2,2,10,9,0,-8
14,England-Ireland,llama3.1_8B,1.2,18,6,14,10,5,6,12,4,-1
15,England-Ireland,llama3.1_8B,1.2,15,8,15,15,5,15,7,0,-10
16,England-Ireland,llama3.1_8B,1.2,18,2,14,1,18,15,16,13,3
17,England-Ireland,llama3.1_8B,1.2,18,10,4,10,14,6,8,-6,8
18,England-Ireland,llama3.1_8B,1.2,6,6,10,8,4,10,0,2,-6
19,England-Ireland,llama3.1_8B,1.2,4,4,6,10,14,18,0,-4,-4
20,England-Ireland,llama3.1_8B,1.2,8,5,5,5,5,10,3,0,-5
21,England-Ireland,llama3.1_8B,1.2,12,10,18,4,8,12,2,14,-4
22,England-Ireland,llama3.1_8B,1.2,16,10,6,15,18,12,6,-9,6
23,England-Ireland,llama3.1_8B,1.2,15,4,18,14,2,18,11,4,-16
24,England-Ireland,llama3.1_8B,1.2,10,2,15,10,10,6,8,5,4
25,England-Ireland,llama3.1_8B,1.2,12,12,5,10,5,4,0,-5,1
26,England-Ireland,llama3.1_8B,1.2,18,8,12,5,6,18,10,7,-12
27,England-Ireland,llama3.1_8B,1.2,18,12,6,14,18,12,6,-8,6
28,England-Ireland,llama3.1_8B,1.2,4,6,18,2,6,18,-2,16,-12
29,England-Ireland,llama3.1_8B,1.2,10,4,6,8,12,4,6,-2,8
30,England-Ireland,llama3.1_8B,1.2,12,8,16,14,5,12,4,2,-7
31,England-Ireland,llama3.1_8B,1.2,14,18,10,8,18,6,-4,2,12
32,England-Ireland,llama3.1_8B,1.2,18,5,18,5,5,18,13,13,-13
33,England-Ireland,llama3.1_8B,1.2,14,10,2,5,12,4,4,-3,8
34,England-Ireland,llama3.1_8B,1.2,5,4,4,18,10,12,1,-14,-2
35,England-Ireland,llama3.1_8B,1.2,5,5,18,16,10,10,0,2,0
36,England-Ireland,llama3.1_8B,1.2,10,4,10,2,18,5,6,8,13
37,England-Ireland,llama3.1_8B,1.2,10,5,6,5,10,15,5,1,-5
38,England-Ireland,llama3.1_8B,1.2,4,4,16,6,5,5,0,10,0
39,England-Ireland,llama3.1_8B,1.2,18,10,15,10,8,8,8,5,0
40,England-Ireland,llama3.1_8B,1.2,15,14,18,6,2,2,1,12,0
41,England-Ireland,llama3.1_8B,1.2,12,8,10,10,10,10,4,0,0
42,England-Ireland,llama3.1_8B,1.2,10,10,18,1,6,5,0,17,1
43,England-Ireland,llama3.1_8B,1.2,12,18,4,10,10,8,-6,-6,2
44,England-Ireland,llama3.1_8B,1.2,18,4,10,18,2,4,14,-8,-2
45,England-Ireland,llama3.1_8B,1.2,8,5,6,18,6,12,3,-12,-6
46,England-Ireland,llama3.1_8B,1.2,5,14,18,6,5,5,-9,12,0
47,England-Ireland,llama3.1_8B,1.2,5,14,12,4,6,5,-9,8,1
48,England-Ireland,llama3.1_8B,1.2,10,6,18,12,5,12,4,6,-7
49,England-Ireland,llama3.1_8B,1.2,12,5,4,10,6,18,7,-6,-12
50,England-Ireland,llama3.1_8B,1.2,16,10,19,18,15,12,6,1,3
51,England-Ireland,llama3.1_8B,1.2,12,15,10,10,2,14,-3,0,-12
52,England-Ireland,llama3.1_8B,1.2,18,5,18,15,6,12,13,3,-6
53,England-Ireland,llama3.1_8B,1.2,14,10,10,18,2,18,4,-8,-16
54,England-Ireland,llama3.1_8B,1.2,18,4,18,6,5,10,14,12,-5
55,England-Ireland,llama3.1_8B,1.2,18,10,18,14,2,10,8,4,-8
56,England-Ireland,llama3.1_8B,1.2,10,14,6,14,4,18,-4,-8,-14
57,England-Ireland,llama3.1_8B,1.2,14,15,5,12,10,4,-1,-7,6
58,England-Ireland,llama3.1_8B,1.2,4,12,12,16,5,18,-8,-4,-13
59,England-Ireland,llama3.1_8B,1.2,12,12,6,2,2,8,0,4,-6
60,England-Ireland,llama3.1_8B,1.2,4,12,12,15,12,5,-8,-3,7
61,England-Ireland,llama3.1_8B,1.2,18,5,14,16,5,6,13,-2,-1
62,England-Ireland,llama3.1_8B,1.2,18,8,14,6,5,4,10,8,1
63,England-Ireland,llama3.1_8B,1.2,18,6,16,12,2,5,12,4,-3
64,England-Ireland,llama3.1_8B,1.2,6,10,10,16,4,12,-4,-6,-8
65,England-Ireland,llama3.1_8B,1.2,8,2,4,16,12,8,6,-12,4
66,England-Ireland,llama3.1_8B,1.2,8,6,14,5,2,10,2,9,-8
67,England-Ireland,llama3.1_8B,1.2,12,5,18,2,10,18,7,16,-8
68,England-Ireland,llama3.1_8B,1.2,5,2,16,2,6,2,3,14,4
69,England-Ireland,llama3.1_8B,1.2,15,10,10,10,15,6,5,0,9
70,England-Ireland,llama3.1_8B,1.2,6,5,10,4,10,18,1,6,-8
71,England-Ireland,llama3.1_8B,1.2,10,4,4,1,18,5,6,3,13
72,England-Ireland,llama3.1_8B,1.2,8,2,8,2,10,5,6,6,5
73,England-Ireland,llama3.1_8B,1.2,15,10,19,2,12,10,5,17,2
74,England-Ireland,llama3.1_8B,1.2,15,12,12,18,14,12,3,-6,2
75,England-Ireland,llama3.1_8B,1.2,14,12,6,10,2,8,2,-4,-6
76,England-Ireland,llama3.1_8B,1.2,5,6,6,2,18,15,-1,4,3
77,England-Ireland,llama3.1_8B,1.2,10,5,18,4,5,8,5,14,-3
1,Germany-Austria,llama3.1_8B,1.2,17,14,18,19,18,18,3,-1,0
2,Germany-Austria,llama3.1_8B,1.2,18,18,19,12,18,18,0,7,0
3,Germany-Austria,llama3.1_8B,1.2,19,18,19,18,14,12,1,1,2
4,Germany-Austria,llama3.1_8B,1.2,14,18,14,17,18,15,-4,-3,3
5,Germany-Austria,llama3.1_8B,1.2,19,15,19,18,18,19,4,1,-1
6,Germany-Austria,llama3.1_8B,1.2,10,10,18,18,17,18,0,0,-1
7,Germany-Austria,llama3.1_8B,1.2,18,15,18,18,15,18,3,0,-3
8,Germany-Austria,llama3.1_8B,1.2,18,10,14,18,12,12,8,-4,0
9,Germany-Austria,llama3.1_8B,1.2,18,14,18,18,15,18,4,0,-3
10,Germany-Austria,llama3.1_8B,1.2,18,12,19,10,10,15,6,9,-5
11,Germany-Austria,llama3.1_8B,1.2,15,15,18,8,18,10,0,10,8
12,Germany-Austria,llama3.1_8B,1.2,15,8,19,18,18,10,7,1,8
13,Germany-Austria,llama3.1_8B,1.2,18,15,18,18,18,18,3,0,0
14,Germany-Austria,llama3.1_8B,1.2,15,18,14,18,10,18,-3,-4,-8
15,Germany-Austria,llama3.1_8B,1.2,12,10,18,18,19,18,2,0,1
16,Germany-Austria,llama3.1_8B,1.2,17,12,14,10,16,18,5,4,-2
17,Germany-Austria,llama3.1_8B,1.2,14,18,19,15,15,18,-4,4,-3
18,Germany-Austria,llama3.1_8B,1.2,15,15,18,19,18,18,0,-1,0
19,Germany-Austria,llama3.1_8B,1.2,18,14,18,16,18,15,4,2,3
20,Germany-Austria,llama3.1_8B,1.2,15,16,19,18,10,12,-1,1,-2
21,Germany-Austria,llama3.1_8B,1.2,15,16,18,18,12,18,-1,0,-6
22,Germany-Austria,llama3.1_8B,1.2,19,15,19,12,18,14,4,7,4
23,Germany-Austria,llama3.1_8B,1.2,18,18,19,18,15,18,0,1,-3
24,Germany-Austria,llama3.1_8B,1.2,18,10,17,18,18,10,8,-1,8
25,Germany-Austria,llama3.1_8B,1.2,10,8,14,15,19,14,2,-1,5
26,Germany-Austria,llama3.1_8B,1.2,18,15,18,19,19,15,3,-1,4
27,Germany-Austria,llama3.1_8B,1.2,18,18,18,18,14,12,0,0,2
28,Germany-Austria,llama3.1_8B,1.2,14,6,18,18,12,10,8,0,2
29,Germany-Austria,llama3.1_8B,1.2,16,10,18,18,12,10,6,0,2
30,Germany-Austria,llama3.1_8B,1.2,18,12,18,15,18,15,6,3,3
31,Germany-Austria,llama3.1_8B,1.2,19,5,19,15,16,19,14,4,-3
32,Germany-Austria,llama3.1_8B,1.2,16,12,18,12,17,17,4,6,0
33,Germany-Austria,llama3.1_8B,1.2,18,10,17,18,18,16,8,-1,2
34,Germany-Austria,llama3.1_8B,1.2,18,12,16,8,16,8,6,8,8
35,Germany-Austria,llama3.1_8B,1.2,18,10,18,17,12,17,8,1,-5
36,Germany-Austria,llama3.1_8B,1.2,18,18,18,18,12,17,0,0,-5
37,Germany-Austria,llama3.1_8B,1.2,18,10,18,10,18,18,8,8,0
38,Germany-Austria,llama3.1_8B,1.2,17,15,19,19,12,10,2,0,2
39,Germany-Austria,llama3.1_8B,1.2,12,19,18,18,10,14,-7,0,-4
40,Germany-Austria,llama3.1_8B,1.2,17,18,18,18,15,18,-1,0,-3
41,Germany-Austria,llama3.1_8B,1.2,19,18,18,18,14,18,1,0,-4
42,Germany-Austria,llama3.1_8B,1.2,15,18,19,12,18,18,-3,7,0
43,Germany-Austria,llama3.1_8B,1.2,19,18,16,19,8,18,1,-3,-10
44,Germany-Austria,llama3.1_8B,1.2,18,8,18,15,18,12,10,3,6
45,Germany-Austria,llama3.1_8B,1.2,19,6,18,19,18,10,13,-1,8
46,Germany-Austria,llama3.1_8B,1.2,18,8,19,17,18,10,10,2,8
47,Germany-Austria,llama3.1_8B,1.2,12,18,17,18,17,18,-6,-1,-1
48,Germany-Austria,llama3.1_8B,1.2,18,18,18,18,12,10,0,0,2
49,Germany-Austria,llama3.1_8B,1.2,19,18,18,16,14,18,1,2,-4
50,Germany-Austria,llama3.1_8B,1.2,18,5,16,18,18,18,13,-2,0
51,Germany-Austria,llama3.1_8B,1.2,15,8,18,18,16,12,7,0,4
52,Germany-Austria,llama3.1_8B,1.2,18,18,18,19,14,14,0,-1,0
53,Germany-Austria,llama3.1_8B,1.2,19,16,16,18,10,15,3,-2,-5
54,Germany-Austria,llama3.1_8B,1.2,15,16,19,19,10,10,-1,0,0
55,Germany-Austria,llama3.1_8B,1.2,18,10,19,14,14,18,8,5,-4
56,Germany-Austria,llama3.1_8B,1.2,15,18,18,17,18,15,-3,1,3
57,Germany-Austria,llama3.1_8B,1.2,18,18,18,18,8,10,0,0,-2
58,Germany-Austria,llama3.1_8B,1.2,18,6,16,17,14,15,12,-1,-1
59,Germany-Austria,llama3.1_8B,1.2,10,6,17,19,18,18,4,-2,0
60,Germany-Austria,llama3.1_8B,1.2,18,18,14,15,18,17,0,-1,1
61,Germany-Austria,llama3.1_8B,1.2,18,15,18,10,15,18,3,8,-3
62,Germany-Austria,llama3.1_8B,1.2,18,18,18,14,18,19,0,4,-1
63,Germany-Austria,llama3.1_8B,1.2,18,5,18,15,16,14,13,3,2
64,Germany-Austria,llama3.1_8B,1.2,15,12,18,18,12,18,3,0,-6
65,Germany-Austria,llama3.1_8B,1.2,18,15,18,18,18,10,3,0,8
66,Germany-Austria,llama3.1_8B,1.2,19,18,18,18,18,17,1,0,1
67,Germany-Austria,llama3.1_8B,1.2,18,18,14,14,18,18,0,0,0
68,Germany-Austria,llama3.1_8B,1.2,18,6,18,18,17,8,12,0,9
69,Germany-Austria,llama3.1_8B,1.2,15,14,19,14,19,18,1,5,1
70,Germany-Austria,llama3.1_8B,1.2,18,18,19,14,16,18,0,5,-2
71,Germany-Austria,llama3.1_8B,1.2,17,18,14,18,18,12,-1,-4,6
72,Germany-Austria,llama3.1_8B,1.2,19,19,18,10,18,18,0,8,0
73,Germany-Austria,llama3.1_8B,1.2,18,14,18,18,14,14,4,0,0
74,Germany-Austria,llama3.1_8B,1.2,18,18,19,18,18,18,0,1,0
75,Germany-Austria,llama3.1_8B,1.2,18,18,18,16,12,15,0,2,-3
76,Germany-Austria,llama3.1_8B,1.2,15,14,19,10,18,18,1,9,0
77,Germany-Austria,llama3.1_8B,1.2,18,19,19,19,10,18,-1,0,-8
1,U.S.S.R.-France,llama3.1_8B,1.2,0,0,2,2,0,4,0,0,-4
2,U.S.S.R.-France,llama3.1_8B,1.2,2,0,4,0,0,4,2,4,-4
3,U.S.S.R.-France,llama3.1_8B,1.2,0,4,0,2,2,2,-4,-2,0
4,U.S.S.R.-France,llama3.1_8B,1.2,0,5,4,2,2,2,-5,2,0
5,U.S.S.R.-France,llama3.1_8B,1.2,1,4,2,2,2,0,-3,0,2
6,U.S.S.R.-France,llama3.1_8B,1.2,0,2,2,0,2,2,-2,2,0
7,U.S.S.R.-France,llama3.1_8B,1.2,4,0,0,1,2,2,4,-1,0
8,U.S.S.R.-France,llama3.1_8B,1.2,0,4,2,4,4,0,-4,-2,4
9,U.S.S.R.-France,llama3.1_8B,1.2,0,2,2,5,2,0,-2,-3,2
10,U.S.S.R.-France,llama3.1_8B,1.2,0,4,2,2,4,4,-4,0,0
11,U.S.S.R.-France,llama3.1_8B,1.2,0,2,2,2,2,2,-2,0,0
12,U.S.S.R.-France,llama3.1_8B,1.2,0,0,1,0,4,0,0,1,4
13,U.S.S.R.-France,llama3.1_8B,1.2,4,2,1,0,2,2,2,1,0
14,U.S.S.R.-France,llama3.1_8B,1.2,1,0,2,0,2,2,1,2,0
15,U.S.S.R.-France,llama3.1_8B,1.2,2,0,4,2,2,2,2,2,0
16,U.S.S.R.-France,llama3.1_8B,1.2,2,0,0,4,0,2,2,-4,-2
17,U.S.S.R.-France,llama3.1_8B,1.2,2,2,0,1,0,2,0,-1,-2
18,U.S.S.R.-France,llama3.1_8B,1.2,2,4,1,0,2,2,-2,1,0
19,U.S.S.R.-France,llama3.1_8B,1.2,4,2,2,4,2,2,2,-2,0
20,U.S.S.R.-France,llama3.1_8B,1.2,0,1,0,2,1,0,-1,-2,1
21,U.S.S.R.-France,llama3.1_8B,1.2,0,1,2,4,2,2,-1,-2,0
22,U.S.S.R.-France,llama3.1_8B,1.2,2,2,1,0,2,0,0,1,2
23,U.S.S.R.-France,llama3.1_8B,1.2,1,4,0,1,0,0,-3,-1,0
24,U.S.S.R.-France,llama3.1_8B,1.2,0,4,0,0,2,4,-4,0,-2
25,U.S.S.R.-France,llama3.1_8B,1.2,2,2,1,2,0,2,0,-1,-2
26,U.S.S.R.-France,llama3.1_8B,1.2,1,4,2,2,2,1,-3,0,1
27,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,1,0,2,0,1,-2
28,U.S.S.R.-France,llama3.1_8B,1.2,0,2,1,2,2,0,-2,-1,2
29,U.S.S.R.-France,llama3.1_8B,1.2,0,5,4,2,2,0,-5,2,2
30,U.S.S.R.-France,llama3.1_8B,1.2,0,4,2,2,0,0,-4,0,0
31,U.S.S.R.-France,llama3.1_8B,1.2,2,0,0,1,0,4,2,-1,-4
32,U.S.S.R.-France,llama3.1_8B,1.2,2,1,2,2,2,0,1,0,2
33,U.S.S.R.-France,llama3.1_8B,1.2,0,2,2,2,2,0,-2,0,2
34,U.S.S.R.-France,llama3.1_8B,1.2,2,5,0,2,0,2,-3,-2,-2
35,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,5,4,2,0,-3,2
36,U.S.S.R.-France,llama3.1_8B,1.2,0,2,1,2,2,2,-2,-1,0
37,U.S.S.R.-France,llama3.1_8B,1.2,2,0,1,1,0,0,2,0,0
38,U.S.S.R.-France,llama3.1_8B,1.2,4,4,2,2,0,0,0,0,0
39,U.S.S.R.-France,llama3.1_8B,1.2,0,0,2,2,2,1,0,0,1
40,U.S.S.R.-France,llama3.1_8B,1.2,4,4,0,2,2,4,0,-2,-2
41,U.S.S.R.-France,llama3.1_8B,1.2,4,4,1,2,4,4,0,-1,0
42,U.S.S.R.-France,llama3.1_8B,1.2,4,0,0,2,2,4,4,-2,-2
43,U.S.S.R.-France,llama3.1_8B,1.2,1,0,5,4,0,0,1,1,0
44,U.S.S.R.-France,llama3.1_8B,1.2,2,2,0,0,4,2,0,0,2
45,U.S.S.R.-France,llama3.1_8B,1.2,0,4,0,2,2,0,-4,-2,2
46,U.S.S.R.-France,llama3.1_8B,1.2,0,4,0,4,0,4,-4,-4,-4
47,U.S.S.R.-France,llama3.1_8B,1.2,0,0,2,2,1,2,0,0,-1
48,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,4,1,4,0,-2,-3
49,U.S.S.R.-France,llama3.1_8B,1.2,1,0,2,5,2,1,1,-3,1
50,U.S.S.R.-France,llama3.1_8B,1.2,2,0,2,2,4,4,2,0,0
51,U.S.S.R.-France,llama3.1_8B,1.2,2,0,2,1,1,2,2,1,-1
52,U.S.S.R.-France,llama3.1_8B,1.2,2,0,2,2,2,1,2,0,1
53,U.S.S.R.-France,llama3.1_8B,1.2,0,0,2,0,2,2,0,2,0
54,U.S.S.R.-France,llama3.1_8B,1.2,0,4,0,4,2,2,-4,-4,0
55,U.S.S.R.-France,llama3.1_8B,1.2,0,2,2,2,2,0,-2,0,2
56,U.S.S.R.-France,llama3.1_8B,1.2,1,0,5,5,2,4,1,0,-2
57,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,4,2,0,0,-2,2
58,U.S.S.R.-France,llama3.1_8B,1.2,0,5,0,2,1,2,-5,-2,-1
59,U.S.S.R.-France,llama3.1_8B,1.2,1,4,0,2,2,2,-3,-2,0
60,U.S.S.R.-France,llama3.1_8B,1.2,0,4,2,2,2,4,-4,0,-2
61,U.S.S.R.-France,llama3.1_8B,1.2,0,5,2,4,1,2,-5,-2,-1
62,U.S.S.R.-France,llama3.1_8B,1.2,0,2,0,4,2,4,-2,-4,-2
63,U.S.S.R.-France,llama3.1_8B,1.2,0,1,0,0,2,2,-1,0,0
64,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,0,2,4,0,2,-2
65,U.S.S.R.-France,llama3.1_8B,1.2,2,2,5,4,2,0,0,1,2
66,U.S.S.R.-France,llama3.1_8B,1.2,2,2,1,4,0,2,0,-3,-2
67,U.S.S.R.-France,llama3.1_8B,1.2,0,5,1,2,4,1,-5,-1,3
68,U.S.S.R.-France,llama3.1_8B,1.2,2,0,1,4,2,0,2,-3,2
69,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,6,2,4,0,-4,-2
70,U.S.S.R.-France,llama3.1_8B,1.2,0,0,2,2,4,2,0,0,2
71,U.S.S.R.-France,llama3.1_8B,1.2,2,4,0,5,2,2,-2,-5,0
72,U.S.S.R.-France,llama3.1_8B,1.2,4,4,2,2,0,0,0,0,0
73,U.S.S.R.-France,llama3.1_8B,1.2,0,2,2,1,1,1,-2,1,0
74,U.S.S.R.-France,llama3.1_8B,1.2,2,2,0,2,0,2,0,-2,-2
75,U.S.S.R.-France,llama3.1_8B,1.2,0,4,0,1,4,2,-4,-1,2
76,U.S.S.R.-France,llama3.1_8B,1.2,2,2,2,1,0,2,0,1,-2
77,U.S.S.R.-France,llama3.1_8B,1.2,0,2,0,5,2,0,-2,-5,2
1,Belgium-Luxembourg,llama3.1_8B,1.2,10,10,19,16,8,12,0,3,-4
2,Belgium-Luxembourg,llama3.1_8B,1.2,18,8,14,15,18,15,10,-1,3
3,Belgium-Luxembourg,llama3.1_8B,1.2,8,10,15,17,12,18,-2,-2,-6
4,Belgium-Luxembourg,llama3.1_8B,1.2,18,10,15,14,14,8,8,1,6
5,Belgium-Luxembourg,llama3.1_8B,1.2,6,18,17,18,18,17,-12,-1,1
6,Belgium-Luxembourg,llama3.1_8B,1.2,10,14,15,19,8,17,-4,-4,-9
7,Belgium-Luxembourg,llama3.1_8B,1.2,10,15,18,18,19,16,-5,0,3
8,Belgium-Luxembourg,llama3.1_8B,1.2,16,12,18,10,10,18,4,8,-8
9,Belgium-Luxembourg,llama3.1_8B,1.2,18,10,10,14,15,12,8,-4,3
10,Belgium-Luxembourg,llama3.1_8B,1.2,6,8,14,10,6,14,-2,4,-8
11,Belgium-Luxembourg,llama3.1_8B,1.2,14,8,17,12,4,16,6,5,-12
12,Belgium-Luxembourg,llama3.1_8B,1.2,18,18,17,18,19,19,0,-1,0
13,Belgium-Luxembourg,llama3.1_8B,1.2,18,18,17,10,16,18,0,7,-2
14,Belgium-Luxembourg,llama3.1_8B,1.2,15,16,19,18,5,18,-1,1,-13
15,Belgium-Luxembourg,llama3.1_8B,1.2,18,18,18,14,18,18,0,4,0
16,Belgium-Luxembourg,llama3.1_8B,1.2,16,12,18,14,5,18,4,4,-13
17,Belgium-Luxembourg,llama3.1_8B,1.2,8,15,10,10,5,18,-7,0,-13
18,Belgium-Luxembourg,llama3.1_8B,1.2,5,8,18,19,10,19,-3,-1,-9
19,Belgium-Luxembourg,llama3.1_8B,1.2,10,10,18,19,10,18,0,-1,-8
20,Belgium-Luxembourg,llama3.1_8B,1.2,18,14,16,10,10,12,4,6,-2
21,Belgium-Luxembourg,llama3.1_8B,1.2,18,18,18,15,10,18,0,3,-8
22,Belgium-Luxembourg,llama3.1_8B,1.2,18,12,18,10,15,14,6,8,1
23,Belgium-Luxembourg,llama3.1_8B,1.2,10,16,18,18,18,18,-6,0,0
24,Belgium-Luxembourg,llama3.1_8B,1.2,8,5,10,19,19,18,3,-9,1
25,Belgium-Luxembourg,llama3.1_8B,1.2,14,6,19,10,8,18,8,9,-10
26,Belgium-Luxembourg,llama3.1_8B,1.2,16,10,18,19,5,18,6,-1,-13
27,Belgium-Luxembourg,llama3.1_8B,1.2,15,10,14,18,10,18,5,-4,-8
28,Belgium-Luxembourg,llama3.1_8B,1.2,14,14,12,19,19,8,0,-7,11
29,Belgium-Luxembourg,llama3.1_8B,1.2,18,18,18,16,18,12,0,2,6
30,Belgium-Luxembourg,llama3.1_8B,1.2,18,5,15,14,18,14,13,1,4
31,Belgium-Luxembourg,llama3.1_8B,1.2,15,16,19,18,19,18,-1,1,1
32,Belgium-Luxembourg,llama3.1_8B,1.2,5,12,15,18,10,8,-7,-3,2
33,Belgium-Luxembourg,llama3.1_8B,1.2,10,15,19,18,15,18,-5,1,-3
34,Belgium-Luxembourg,llama3.1_8B,1.2,14,18,18,10,18,8,-4,8,10
35,Belgium-Luxembourg,llama3.1_8B,1.2,8,18,19,14,18,14,-10,5,4
36,Belgium-Luxembourg,llama3.1_8B,1.2,18,15,15,19,18,18,3,-4,0
37,Belgium-Luxembourg,llama3.1_8B,1.2,6,18,19,16,12,14,-12,3,-2
38,Belgium-Luxembourg,llama3.1_8B,1.2,15,15,18,10,18,10,0,8,8
39,Belgium-Luxembourg,llama3.1_8B,1.2,18,4,15,18,18,18,14,-3,0
40,Belgium-Luxembourg,llama3.1_8B,1.2,12,18,16,10,10,17,-6,6,-7
41,Belgium-Luxembourg,llama3.1_8B,1.2,15,6,12,18,12,15,9,-6,-3
42,Belgium-Luxembourg,llama3.1_8B,1.2,16,4,18,18,10,8,12,0,2
43,Belgium-Luxembourg,llama3.1_8B,1.2,12,18,19,15,16,14,-6,4,2
44,Belgium-Luxembourg,llama3.1_8B,1.2,18,14,16,18,16,18,4,-2,-2
45,Belgium-Luxembourg,llama3.1_8B,1.2,18,18,18,18,16,18,0,0,-2
46,Belgium-Luxembourg,llama3.1_8B,1.2,14,4,17,18,18,14,10,-1,4
47,Belgium-Luxembourg,llama3.1_8B,1.2,5,14,18,18,10,10,-9,0,0
48,Belgium-Luxembourg,llama3.1_8B,1.2,12,19,10,18,6,10,-7,-8,-4
49,Belgium-Luxembourg,llama3.1_8B,1.2,15,12,19,18,18,14,3,1,4
50,Belgium-Luxembourg,llama3.1_8B,1.2,15,18,17,16,16,16,-3,1,0
51,Belgium-Luxembourg,llama3.1_8B,1.2,12,18,19,14,6,18,-6,5,-12
52,Belgium-Luxembourg,llama3.1_8B,1.2,15,12,18,18,12,19,3,0,-7
53,Belgium-Luxembourg,llama3.1_8B,1.2,5,14,17,15,15,8,-9,2,7
54,Belgium-Luxembourg,llama3.1_8B,1.2,10,18,18,14,18,18,-8,4,0
55,Belgium-Luxembourg,llama3.1_8B,1.2,16,18,18,14,12,15,-2,4,-3
56,Belgium-Luxembourg,llama3.1_8B,1.2,8,14,19,10,15,18,-6,9,-3
57,Belgium-Luxembourg,llama3.1_8B,1.2,18,8,18,10,6,18,10,8,-12
58,Belgium-Luxembourg,llama3.1_8B,1.2,16,6,10,16,16,18,10,-6,-2
59,Belgium-Luxembourg,llama3.1_8B,1.2,12,10,18,15,10,10,2,3,0
