trial_num,country_pair,model_name,temperature,sim_score_1_to,sim_score_2_to,sim_score_1_and,sim_score_2_and,sim_score_1_degree,sim_score_2_degree,sim_diff_to,sim_diff_and,sim_diff_degree
74,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
75,England-Ireland,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
76,England-Ireland,gpt-4o-mini,0.8,15,15,15,12,15,15,0,3,0
77,England-Ireland,gpt-4o-mini,0.8,15,15,14,15,15,15,0,-1,0
1,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
2,Germany-Austria,gpt-4o-mini,0.8,18,15,18,17,18,18,3,1,0
3,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
4,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
5,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
6,Germany-Austria,gpt-4o-mini,0.8,18,18,18,16,18,18,0,2,0
7,Germany-Austria,gpt-4o-mini,0.8,18,15,18,16,18,18,3,2,0
8,Germany-Austria,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
9,Germany-Austria,gpt-4o-mini,0.8,18,16,18,15,18,18,2,3,0
10,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
11,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
12,Germany-Austria,gpt-4o-mini,0.8,18,16,18,18,18,18,2,0,0
13,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
14,Germany-Austria,gpt-4o-mini,0.8,18,15,18,18,18,16,3,0,2
15,Germany-Austria,gpt-4o-mini,0.8,18,18,18,17,18,18,0,1,0
16,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
17,Germany-Austria,gpt-4o-mini,0.8,18,18,18,17,18,18,0,1,0
18,Germany-Austria,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
19,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
20,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
21,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
22,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
23,Germany-Austria,gpt-4o-mini,0.8,18,18,15,18,17,18,0,-3,-1
24,Germany-Austria,gpt-4o-mini,0.8,18,16,18,18,18,18,2,0,0
25,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
26,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
27,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
28,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
29,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
30,Germany-Austria,gpt-4o-mini,0.8,18,18,18,16,18,18,0,2,0
31,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
32,Germany-Austria,gpt-4o-mini,0.8,18,16,18,15,18,18,2,3,0
33,Germany-Austria,gpt-4o-mini,0.8,18,17,18,18,18,18,1,0,0
34,Germany-Austria,gpt-4o-mini,0.8,18,18,15,15,18,18,0,0,0
35,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
36,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
37,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
38,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
39,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,17,0,0,1
40,Germany-Austria,gpt-4o-mini,0.8,18,15,18,18,18,18,3,0,0
41,Germany-Austria,gpt-4o-mini,0.8,18,16,17,15,18,17,2,2,1
42,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
43,Germany-Austria,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
44,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,17,0,3,1
45,Germany-Austria,gpt-4o-mini,0.8,18,18,16,15,18,18,0,1,0
46,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
47,Germany-Austria,gpt-4o-mini,0.8,18,18,17,17,18,17,0,0,1
48,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
49,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
50,Germany-Austria,gpt-4o-mini,0.8,18,18,18,16,18,18,0,2,0
51,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
52,Germany-Austria,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
53,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
54,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,17,0,0,1
55,Germany-Austria,gpt-4o-mini,0.8,18,18,17,15,18,17,0,2,1
56,Germany-Austria,gpt-4o-mini,0.8,18,18,18,14,18,18,0,4,0
57,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
58,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,17,0,0,1
59,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
60,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
61,Germany-Austria,gpt-4o-mini,0.8,18,15,18,15,18,18,3,3,0
62,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
63,Germany-Austria,gpt-4o-mini,0.8,18,17,18,18,18,17,1,0,1
64,Germany-Austria,gpt-4o-mini,0.8,18,17,18,18,18,18,1,0,0
65,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,19,18,0,3,1
66,Germany-Austria,gpt-4o-mini,0.8,18,15,18,16,18,18,3,2,0
67,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
68,Germany-Austria,gpt-4o-mini,0.8,18,18,18,15,18,18,0,3,0
69,Germany-Austria,gpt-4o-mini,0.8,18,17,18,18,18,18,1,0,0
70,Germany-Austria,gpt-4o-mini,0.8,18,17,18,18,18,18,1,0,0
71,Germany-Austria,gpt-4o-mini,0.8,18,18,17,15,18,18,0,2,0
72,Germany-Austria,gpt-4o-mini,0.8,18,17,18,15,18,18,1,3,0
73,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
74,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
75,Germany-Austria,gpt-4o-mini,0.8,18,18,18,18,18,18,0,0,0
76,Germany-Austria,gpt-4o-mini,0.8,18,18,15,18,18,15,0,-3,3
77,Germany-Austria,gpt-4o-mini,0.8,18,15,17,15,18,18,3,2,0
1,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,8,5,10,-3,2,-5
2,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,10,8,-3,-5,2
3,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,10,8,5,8,0,2,-3
4,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,8,5,8,-5,0,-3
5,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
6,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,8,-5,-5,-3
7,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,8,5,10,-3,-3,-5
8,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,5,10,-3,-5,-5
9,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,7,10,-5,-5,-3
10,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,12,10,5,8,-5,2,-3
11,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,5,-5,-5,0
12,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,5,8,-3,-5,-3
13,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,8,-5,-5,-3
14,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,10,5,10,-5,-2,-5
15,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,5,-5,-5,0
16,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,5,10,-3,0,-5
17,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,10,5,5,-5,0,0
18,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,5,10,-5,2,-5
19,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,5,10,5,10,0,-5,-5
20,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,10,5,10,-5,-2,-5
21,U.S.S.R.-France,gpt-4o-mini,0.8,3,10,5,7,5,5,-7,-2,0
22,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
23,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,5,5,-3,-5,0
24,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,10,8,8,-5,0,0
25,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,5,10,-5,2,-5
26,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,7,10,-3,0,-3
27,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,8,-5,-5,-3
28,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,8,5,10,-5,0,-5
29,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,8,5,5,-5,-3,0
30,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,10,10,5,-5,-2,5
31,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,10,5,10,-5,0,-5
32,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,4,8,-5,-5,-4
33,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,10,5,-3,0,5
34,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,10,5,10,-5,0,-5
35,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
36,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,10,10,5,10,0,0,-5
37,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,5,5,-3,0,0
38,U.S.S.R.-France,gpt-4o-mini,0.8,2,10,10,10,5,10,-8,0,-5
39,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
40,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,5,8,-3,-5,-3
41,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,5,6,-3,0,-1
42,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,10,5,5,-5,-2,0
43,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,12,5,10,-5,-7,-5
44,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,8,5,10,-5,-3,-5
45,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,5,5,-3,-5,0
46,U.S.S.R.-France,gpt-4o-mini,0.8,5,7,5,10,5,10,-2,-5,-5
47,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,5,10,5,7,0,-5,-2
48,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,5,10,-3,0,-5
49,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,8,5,8,-3,-3,-3
50,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,8,5,10,-5,0,-5
51,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,5,10,-3,0,-5
52,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,8,10,5,10,0,-2,-5
53,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,5,8,-5,2,-3
54,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,8,-5,-5,-3
55,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,10,5,5,-5,-2,0
56,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,5,8,-5,2,-3
57,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,10,8,-3,-5,2
58,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,5,5,10,-5,5,-5
59,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,8,10,5,10,0,-2,-5
60,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,10,5,10,-3,0,-5
61,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,5,10,-5,2,-5
62,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
63,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,5,5,5,-5,5,0
64,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,10,5,5,-5,0,0
65,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,10,5,5,10,-3,5,-5
66,U.S.S.R.-France,gpt-4o-mini,0.8,4,5,10,10,5,8,-1,0,-3
67,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,6,10,5,10,-5,-4,-5
68,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,8,7,5,-5,-3,2
69,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
70,U.S.S.R.-France,gpt-4o-mini,0.8,5,8,5,10,5,8,-3,-5,-3
71,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
72,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,8,8,-5,-5,0
73,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,8,10,5,5,-5,-2,0
74,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,10,8,-5,2,2
75,U.S.S.R.-France,gpt-4o-mini,0.8,5,5,5,10,5,8,0,-5,-3
76,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,10,8,5,5,-5,2,0
77,U.S.S.R.-France,gpt-4o-mini,0.8,5,10,5,10,5,10,-5,-5,-5
1,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
2,Belgium-Luxembourg,gpt-4o-mini,0.8,17,15,15,15,17,16,2,0,1
3,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
4,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
5,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
6,Belgium-Luxembourg,gpt-4o-mini,0.8,15,16,15,15,15,15,-1,0,0
7,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,16,15,3,0,1
8,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
9,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,18,0,0,-3
10,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
11,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,18,15,0,0,3
12,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,18,15,3,0,3
13,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,16,17,15,15,0,-1,0
14,Belgium-Luxembourg,gpt-4o-mini,0.8,15,16,15,15,15,15,-1,0,0
15,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
16,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,16,15,0,0,1
17,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
18,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,17,15,3,0,2
19,Belgium-Luxembourg,gpt-4o-mini,0.8,15,16,15,15,15,15,-1,0,0
20,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
21,Belgium-Luxembourg,gpt-4o-mini,0.8,16,18,15,15,15,15,-2,0,0
22,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
23,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
24,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
25,Belgium-Luxembourg,gpt-4o-mini,0.8,17,15,15,15,15,15,2,0,0
26,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
27,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
28,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,16,15,15,15,3,1,0
29,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
30,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
31,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,18,0,0,-3
32,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,18,15,3,0,3
33,Belgium-Luxembourg,gpt-4o-mini,0.8,16,15,15,15,15,15,1,0,0
34,Belgium-Luxembourg,gpt-4o-mini,0.8,16,16,15,15,15,15,0,0,0
35,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,16,15,15,3,-1,0
36,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,16,15,16,3,-1,-1
37,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
38,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
39,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,17,3,0,-2
40,Belgium-Luxembourg,gpt-4o-mini,0.8,15,16,17,15,18,15,-1,2,3
41,Belgium-Luxembourg,gpt-4o-mini,0.8,18,18,15,15,15,15,0,0,0
42,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,16,15,15,3,-1,0
43,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
44,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,16,0,0,-1
45,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
46,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,18,18,18,3,-3,0
47,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,17,15,0,0,2
48,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,18,15,15,15,3,3,0
49,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,18,15,15,15,3,3,0
50,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
51,Belgium-Luxembourg,gpt-4o-mini,0.8,15,16,15,15,15,15,-1,0,0
52,Belgium-Luxembourg,gpt-4o-mini,0.8,15,18,15,15,16,15,-3,0,1
53,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
54,Belgium-Luxembourg,gpt-4o-mini,0.8,18,17,15,18,15,15,1,-3,0
55,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
56,Belgium-Luxembourg,gpt-4o-mini,0.8,15,16,15,15,15,16,-1,0,-1
57,Belgium-Luxembourg,gpt-4o-mini,0.8,15,18,15,15,15,15,-3,0,0
58,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,16,0,0,-1
59,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
60,Belgium-Luxembourg,gpt-4o-mini,0.8,18,16,15,15,15,18,2,0,-3
61,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
62,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
63,Belgium-Luxembourg,gpt-4o-mini,0.8,17,15,15,15,15,15,2,0,0
64,Belgium-Luxembourg,gpt-4o-mini,0.8,18,16,15,15,15,15,2,0,0
65,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
66,Belgium-Luxembourg,gpt-4o-mini,0.8,18,16,15,18,16,15,2,-3,1
67,Belgium-Luxembourg,gpt-4o-mini,0.8,18,17,15,15,15,15,1,0,0
68,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
69,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
70,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
71,Belgium-Luxembourg,gpt-4o-mini,0.8,17,15,15,15,15,15,2,0,0
72,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
73,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,15,15,0,0,0
74,Belgium-Luxembourg,gpt-4o-mini,0.8,17,15,15,15,15,15,2,0,0
75,Belgium-Luxembourg,gpt-4o-mini,0.8,18,15,15,15,15,15,3,0,0
76,Belgium-Luxembourg,gpt-4o-mini,0.8,18,16,15,18,15,15,2,-3,0
77,Belgium-Luxembourg,gpt-4o-mini,0.8,15,15,15,15,16,15,0,0,1
1,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,5,10,5,7,5,5
2,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,5,5,10,5,5,0,5
3,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,10,5,5,5,5
4,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,10,5,5,5,5
5,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,10,5,5,0,5
6,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,5,10,10,7,5,0
7,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,5,10,5,7,7,5
8,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,10,5,5,5,5
9,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,10,5,5,0,5
10,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,10,5,5,5,5
11,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,10,10,5,5,5,5
12,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,10,10,5,7,0,5
13,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,8,5,2,2
14,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,10,5,5,0,5
15,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,3,10,5,5,5,7,5,0
16,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,5,5,2,5
17,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,5,5,2,5
18,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,10,8,5,7,0,3
19,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,12,5,2,-2
20,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,12,5,5,2,7
21,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,4,10,5,5,5,8,5,0
22,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,10,10,5,5,5,5
23,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,5,10,5,5,10,5
24,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,5,10,5,5,10,5
25,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,12,5,5,5,7
26,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,5,10,5,7,7,5
27,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,15,5,10,5,7,10,5
28,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,5,10,5,7,5,5
29,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,12,10,5,5,3,5
30,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,12,5,5,5,7
31,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,10,5,5,5,5
32,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,5,10,5,7,7,5
33,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,5,5,2,5
34,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,15,5,10,10,10,5,10,0,5
35,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,5,5,2,5
36,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,12,5,5,0,7
37,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,10,12,5,7,2,7
38,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,12,10,5,0,2
39,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,12,10,5,5,3,5
40,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,12,10,10,5,5,2,5
41,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,3,15,10,10,8,7,5,2
42,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,10,10,5,7,2,5
43,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,10,10,5,7,0,5
44,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,10,10,5,7,0,5
45,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,15,10,10,5,7,5,5
46,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,8,10,5,5,-2
47,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,10,5,5,7,2,0
48,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,10,5,5,0,5
49,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,8,5,5,5,2,0
50,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,10,10,7,7,0,3
51,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,5,10,10,7,7,0
52,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,5,5,12,10,5,0,2
53,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,15,10,10,5,7,5,5
54,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,5,5,10,10,5,10,0,0,-5
55,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,10,5,5,0,5
56,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,12,10,10,7,0,0
57,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,12,10,10,5,3,0
58,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,12,5,5,5,7
59,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,15,10,10,5,5,5,5
60,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,10,5,15,5,7,5,10
61,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,5,10,5,5,5,5
62,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,10,8,5,7,2,3
63,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,5,4,5,0,1
64,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,12,5,12,10,12,5,7,2,7
65,U.S.A.-U.S.S.R.,gpt-4o-mini,0.8,10,5,10,10,10,5,5,0,5
